Season,Stage,Game,Date,Age,Age Precise,Team,Home/Away,Opponent,Outcome Win/Lose,Outcome Points Difference,Minutes Played,Field Goals,Field Goal Attempts,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,GameScore,Plus/Minus
2013-14,Regular,24,16/12/13,28,28.96,MIA,Home,UTA,Win,23,33.8,13,17,0.765,0,1,0,4,5,0.8,1,8,9,9,1,0,3,1,30,29.9,24
2013-14,Regular,25,18/12/13,28,28.97,MIA,Home,IND,Win,3,36.2,8,14,0.571,1,3,0.333,7,7,1,0,9,9,7,3,0,3,3,24,23.8,16
2013-14,Regular,26,20/12/13,28,28.97,MIA,Home,SAC,Win,19,30.7,8,11,0.727,1,2,0.5,1,2,0.5,2,4,6,8,1,1,1,1,18,21.6,14
2013-14,Regular,27,23/12/13,28,28.98,MIA,Home,ATL,Win,2,45.6,16,28,0.571,4,9,0.444,2,6,0.333,4,4,8,6,2,0,0,2,38,32.6,-4
2013-14,Regular,28,25/12/13,28,28.99,MIA,Away,LAL,Win,6,35.8,7,14,0.5,0,4,0,5,9,0.556,0,8,8,4,0,0,2,2,19,12.8,0
2013-14,Regular,29,27/12/13,28,28.99,MIA,Away,SAC,Lose,-5,43.7,12,23,0.522,4,9,0.444,5,6,0.833,0,8,8,8,0,0,2,3,33,26.1,-10
2013-14,Regular,Inactive,28/12/13,28,28.99,MIA,Away,POR,Win,1,,,,,,,,,,,,,,,,,,,,,
2013-14,Regular,30,30/12/13,29,29,MIA,Away,DEN,Win,3,39.7,8,15,0.533,5,9,0.556,5,8,0.625,1,5,6,10,0,1,4,0,26,23.4,4
2013-14,Regular,31,2/1/14,29,29.01,MIA,Home,GSW,Lose,-9,39.6,10,16,0.625,1,4,0.25,5,8,0.625,0,5,5,5,0,1,8,0,26,15.3,-11
2013-14,Regular,32,4/1/14,29,29.01,MIA,Away,ORL,Win,16,35.9,5,13,0.385,0,1,0,5,8,0.625,1,7,8,8,1,0,3,1,15,12.7,17
2013-14,Regular,33,5/1/14,29,29.02,MIA,Home,TOR,Win,5,37.8,12,18,0.667,0,0,,6,7,0.857,1,3,4,5,1,0,1,1,30,26.5,1
2013-14,Regular,34,7/1/14,29,29.02,MIA,Home,NOP,Win,19,35.3,13,22,0.591,3,6,0.5,3,3,1,1,2,3,5,2,0,3,1,32,25.2,19
2013-14,Regular,35,9/1/14,29,29.03,MIA,Away,NYK,Lose,-10,41.4,12,17,0.706,1,4,0.25,7,11,0.636,0,5,5,6,1,1,6,2,32,23.9,1
2013-14,Regular,36,10/1/14,29,29.03,MIA,Away,BRK,Lose,-9,49.4,12,21,0.571,2,5,0.4,10,12,0.833,3,4,7,5,0,0,4,6,36,25.7,-1
2013-14,Regular,37,15/1/14,29,29.04,MIA,Away,WAS,Lose,-17,41.1,8,18,0.444,0,4,0,9,10,0.9,2,6,8,7,2,0,4,1,25,20.9,-15
2013-14,Regular,38,17/1/14,29,29.05,MIA,Away,PHI,Win,15,36.5,7,13,0.538,0,1,0,7,8,0.875,1,7,8,10,2,1,3,3,21,22.6,17
2013-14,Regular,39,18/1/14,29,29.05,MIA,Away,CHA,Win,8,44.9,13,25,0.52,0,3,0,8,10,0.8,2,6,8,6,1,0,2,4,34,25.7,13
2013-14,Regular,40,20/1/14,29,29.06,MIA,Away,ATL,Lose,-7,38.7,11,21,0.524,3,7,0.429,5,8,0.625,1,3,4,6,1,0,3,1,30,21.9,0
2013-14,Regular,41,21/1/14,29,29.06,MIA,Home,BOS,Win,7,38.8,10,19,0.526,0,4,0,9,11,0.818,1,7,8,4,2,0,3,1,29,23.1,10
2013-14,Regular,42,23/1/14,29,29.07,MIA,Home,LAL,Win,7,37.3,9,15,0.6,2,4,0.5,7,13,0.538,2,11,13,6,1,0,5,1,27,22.2,4
2013-14,Regular,43,26/1/14,29,29.07,MIA,Home,SAS,Win,12,27.7,8,15,0.533,1,3,0.333,1,1,1,0,7,7,6,1,0,4,4,18,12.4,21
2013-14,Regular,44,29/1/14,29,29.08,MIA,Home,OKC,Lose,-17,42.2,12,20,0.6,1,5,0.2,9,9,1,1,2,3,3,0,0,3,1,34,24.8,-17
2013-14,Regular,45,1/2/14,29,29.09,MIA,Away,NYK,Win,15,39.1,13,22,0.591,1,3,0.333,3,6,0.5,1,7,8,7,6,0,2,3,30,29.1,14
2013-14,Regular,46,3/2/14,29,29.1,MIA,Home,DET,Win,6,38.3,9,19,0.474,0,3,0,6,8,0.75,1,7,8,11,2,2,1,1,24,26,6
2013-14,Regular,47,5/2/14,29,29.1,MIA,Away,LAC,Win,4,40.8,11,20,0.55,3,7,0.429,6,8,0.75,1,7,8,12,3,1,7,2,31,27.7,3
2013-14,Regular,48,8/2/14,29,29.11,MIA,Away,UTA,Lose,-5,39.4,4,13,0.308,1,6,0.167,4,6,0.667,0,7,7,5,0,0,5,2,13,4.5,0
2013-14,Regular,49,11/2/14,29,29.12,MIA,Away,PHO,Win,6,41,12,22,0.545,2,5,0.4,11,14,0.786,1,8,9,3,5,0,4,2,37,30.6,8
2013-14,Regular,50,12/2/14,29,29.12,MIA,Away,GSW,Win,1,42.3,14,26,0.538,4,8,0.5,4,7,0.571,1,12,13,9,2,0,2,1,36,32.4,-2
2013-14,Regular,51,18/2/14,29,29.14,MIA,Away,DAL,Win,11,38.5,16,23,0.696,4,8,0.5,6,8,0.75,2,7,9,6,2,0,3,2,42,37.4,19
2013-14,Regular,52,20/2/14,29,29.14,MIA,Away,OKC,Win,22,33.4,15,22,0.682,1,5,0.2,2,5,0.4,1,6,7,3,4,0,8,1,33,22.6,9
2013-14,Regular,Inactive,23/2/14,29,29.15,MIA,Home,CHI,Win,14,,,,,,,,,,,,,,,,,,,,,
2013-14,Regular,53,27/2/14,29,29.16,MIA,Home,NYK,Win,26,36.6,13,19,0.684,1,2,0.5,4,6,0.667,0,4,4,4,0,0,1,0,31,25.1,21
2013-14,Regular,54,1/3/14,29,29.17,MIA,Home,ORL,Win,14,31.2,8,12,0.667,0,2,0,4,5,0.8,1,8,9,7,4,0,2,1,20,24,14
2013-14,Regular,55,3/3/14,29,29.17,MIA,Home,CHA,Win,17,41.2,22,33,0.667,8,10,0.8,9,12,0.75,3,4,7,4,0,0,2,2,61,48.8,16
2013-14,Regular,56,4/3/14,29,29.18,MIA,Away,HOU,Lose,-3,36.6,9,18,0.5,0,3,0,4,6,0.667,1,0,1,6,3,0,1,1,22,18.7,-15
2013-14,Regular,57,6/3/14,29,29.18,MIA,Away,SAS,Lose,-24,38.1,6,18,0.333,0,3,0,7,9,0.778,3,5,8,7,2,0,5,5,19,11.5,-10
2013-14,Regular,58,9/3/14,29,29.19,MIA,Away,CHI,Lose,-7,45.3,8,23,0.348,1,3,0.333,0,0,,1,8,9,8,3,1,4,1,17,12.1,6
2013-14,Regular,59,10/3/14,29,29.19,MIA,Home,WAS,Win,9,36.8,10,15,0.667,3,4,0.75,0,0,,2,5,7,8,3,0,3,3,23,23.8,14
2013-14,Regular,60,12/3/14,29,29.2,MIA,Home,BRK,Lose,-1,38.1,6,13,0.462,1,4,0.25,6,9,0.667,0,5,5,7,3,0,5,1,19,15.1,2
2013-14,Regular,61,14/3/14,29,29.2,MIA,Home,DEN,Lose,-4,39.8,8,17,0.471,0,4,0,5,7,0.714,0,6,6,6,1,0,4,3,21,13.3,-8
2013-14,Regular,62,16/3/14,29,29.21,MIA,Home,HOU,Win,9,42.9,8,17,0.471,1,3,0.333,7,8,0.875,0,5,5,6,2,0,5,3,24,16.4,11
2013-14,Regular,63,18/3/14,29,29.21,MIA,Away,CLE,Win,4,41.7,14,19,0.737,6,8,0.75,9,13,0.692,0,6,6,4,2,3,0,1,43,42,11
2013-14,Regular,Inactive,19/3/14,29,29.22,MIA,Away,BOS,Lose,-5,,,,,,,,,,,,,,,,,,,,,
2013-14,Regular,64,21/3/14,29,29.22,MIA,Home,MEM,Win,5,38,7,14,0.5,0,2,0,1,2,0.5,1,5,6,7,2,1,3,0,15,14.4,4
2013-14,Regular,65,22/3/14,29,29.22,MIA,Away,NOP,Lose,-10,42,10,18,0.556,2,4,0.5,3,3,1,1,7,8,9,0,1,3,1,25,22.8,-6
2013-14,Regular,66,24/3/14,29,29.23,MIA,Home,POR,Win,2,38.4,13,23,0.565,0,1,0,6,9,0.667,4,2,6,5,4,0,5,2,32,25,4
2013-14,Regular,67,26/3/14,29,29.24,MIA,Away,IND,Lose,-1,43.4,11,19,0.579,2,6,0.333,14,15,0.933,0,8,8,5,0,0,6,3,38,27.4,2
2013-14,Regular,68,28/3/14,29,29.24,MIA,Away,DET,Win,32,29.8,7,13,0.538,1,3,0.333,2,2,1,2,8,10,12,1,0,1,0,17,22.9,32
2013-14,Regular,69,29/3/14,29,29.24,MIA,Away,MIL,Win,21,30.1,5,10,0.5,1,3,0.333,2,4,0.5,2,5,7,2,0,0,4,1,13,7.1,19
2013-14,Regular,70,31/3/14,29,29.25,MIA,Home,TOR,Win,10,38.9,11,20,0.55,1,6,0.167,9,11,0.818,0,7,7,8,1,0,6,2,32,23.5,22
2013-14,Regular,71,2/4/14,29,29.25,MIA,Home,MIL,Win,19,29.4,7,12,0.583,1,3,0.333,2,5,0.4,0,4,4,8,1,1,2,0,17,16.7,18
2013-14,Regular,72,4/4/14,29,29.26,MIA,Home,MIN,Lose,-1,48,12,24,0.5,2,4,0.5,8,10,0.8,2,6,8,5,4,1,4,5,34,26.6,7
2013-14,Regular,73,6/4/14,29,29.27,MIA,Home,NYK,Win,11,42.8,13,22,0.591,3,7,0.429,9,12,0.75,0,5,5,6,1,0,5,0,38,28.3,2
2013-14,Regular,74,8/4/14,29,29.27,MIA,Home,BRK,Lose,-1,37.1,9,16,0.563,0,3,0,11,14,0.786,1,9,10,6,2,0,3,0,29,26.8,-2
2013-14,Regular,75,9/4/14,29,29.27,MIA,Away,MEM,Lose,-5,41.4,14,23,0.609,3,5,0.6,6,7,0.857,1,5,6,5,2,0,5,1,37,28.4,-8
2013-14,Regular,76,11/4/14,29,29.28,MIA,Home,IND,Win,12,34.9,11,20,0.55,2,4,0.5,12,13,0.923,1,5,6,1,1,1,2,1,36,28.2,13
2013-14,Regular,77,12/4/14,29,29.28,MIA,Away,ATL,Lose,-13,37.4,10,22,0.455,3,7,0.429,4,8,0.5,3,5,8,5,0,1,3,2,27,18,-13
2013-14,Regular,Inactive,14/4/14,29,29.29,MIA,Away,WAS,Lose,-21,,,,,,,,,,,,,,,,,,,,,
2013-14,Regular,Inactive,16/4/14,29,29.29,MIA,Home,PHI,Lose,-13,,,,,,,,,,,,,,,,,,,,,
2013-14,Playoffs,1,20/4/14,29,29.3,MIA,Home,CHA,Win,11,38.5,8,16,0.5,4,8,0.5,7,10,0.7,0,9,9,1,0,0,3,1,27,17.8,0
2013-14,Playoffs,2,23/4/14,29,29.31,MIA,Home,CHA,Win,4,39.8,11,17,0.647,1,5,0.2,9,12,0.75,0,6,6,8,4,0,4,2,32,29.9,6
2013-14,Playoffs,3,26/4/14,29,29.32,MIA,Away,CHA,Win,13,36,10,18,0.556,1,2,0.5,9,10,0.9,0,10,10,6,2,0,2,1,30,27.8,20
2013-14,Playoffs,4,28/4/14,29,29.33,MIA,Away,CHA,Win,11,42.9,10,19,0.526,1,5,0.2,10,12,0.833,0,7,7,9,3,1,2,3,31,29.8,12
2013-14,Playoffs,5,6/5/14,29,29.35,MIA,Home,BRK,Win,21,36.4,10,15,0.667,0,0,,2,2,1,1,4,5,3,0,0,1,2,22,17.7,10
2013-14,Playoffs,6,8/5/14,29,29.35,MIA,Home,BRK,Win,12,39.1,9,18,0.5,0,3,0,4,6,0.667,0,4,4,3,2,1,2,2,22,15.4,6
2013-14,Playoffs,7,10/5/14,29,29.36,MIA,Away,BRK,Lose,-14,39.7,8,15,0.533,3,7,0.429,9,10,0.9,0,8,8,5,1,1,2,2,28,25.1,-14
2013-14,Playoffs,8,12/5/14,29,29.36,MIA,Away,BRK,Win,6,43.5,16,24,0.667,3,6,0.5,14,19,0.737,0,6,6,2,3,0,1,5,49,39.8,13
2013-14,Playoffs,9,14/5/14,29,29.37,MIA,Home,BRK,Win,2,43.6,6,14,0.429,2,5,0.4,15,17,0.882,2,7,9,5,0,1,5,1,29,23.1,4
2013-14,Playoffs,10,18/5/14,29,29.38,MIA,Away,IND,Lose,-11,40.8,11,18,0.611,1,5,0.2,2,2,1,1,9,10,5,3,0,4,3,25,21.5,-13
2013-14,Playoffs,11,20/5/14,29,29.39,MIA,Away,IND,Win,4,42.4,9,18,0.5,1,5,0.2,3,6,0.5,0,7,7,6,2,3,3,3,22,18,4
2013-14,Playoffs,12,24/5/14,29,29.4,MIA,Home,IND,Win,12,39.8,9,14,0.643,1,2,0.5,7,9,0.778,1,4,5,7,3,0,6,2,26,22,24
2013-14,Playoffs,13,26/5/14,29,29.4,MIA,Home,IND,Win,12,35.8,13,21,0.619,2,3,0.667,4,4,1,0,10,10,5,2,0,2,3,32,27.8,10
2013-14,Playoffs,14,28/5/14,29,29.41,MIA,Away,IND,Lose,-3,24.4,2,10,0.2,1,3,0.333,2,3,0.667,1,1,2,4,0,1,3,5,7,-0.1,1
2013-14,Playoffs,15,30/5/14,29,29.41,MIA,Home,IND,Win,25,31.7,8,12,0.667,0,0,,9,9,1,1,3,4,6,1,1,2,1,25,24.9,27
2013-14,Playoffs,16,5/6/14,29,29.43,MIA,Away,SAS,Lose,-15,32.9,9,17,0.529,2,3,0.667,5,6,0.833,3,3,6,3,3,0,4,1,25,20,0
2013-14,Playoffs,17,8/6/14,29,29.44,MIA,Away,SAS,Win,2,37.6,14,22,0.636,3,3,1,4,5,0.8,2,8,10,3,2,0,4,3,35,27.5,11
2013-14,Playoffs,18,10/6/14,29,29.44,MIA,Home,SAS,Lose,-19,39.8,9,14,0.643,2,4,0.5,2,3,0.667,1,4,5,7,5,0,7,5,22,18.2,-21
2013-14,Playoffs,19,12/6/14,29,29.45,MIA,Home,SAS,Lose,-21,37.7,10,17,0.588,4,8,0.5,4,6,0.667,0,8,8,2,0,0,3,0,28,20.1,-21
2013-14,Playoffs,20,15/6/14,29,29.46,MIA,Away,SAS,Lose,-17,41.3,10,21,0.476,3,9,0.333,8,9,0.889,1,9,10,5,0,2,1,1,31,26.8,-16
2012-13,Regular,1,30/10/12,27,27.84,MIA,Home,BOS,Win,13,28.9,10,16,0.625,2,4,0.5,4,5,0.8,1,9,10,3,2,0,0,2,26,25.1,12
2012-13,Regular,2,2/11/12,27,27.84,MIA,Away,NYK,Lose,-20,36.7,8,16,0.5,2,3,0.667,5,6,0.833,0,7,7,5,0,3,5,2,23,16.5,-21
2012-13,Regular,3,3/11/12,27,27.85,MIA,Home,DEN,Win,3,39.2,8,17,0.471,0,1,0,4,4,1,1,8,9,11,0,2,0,2,20,22.7,7
2012-13,Regular,4,5/11/12,27,27.85,MIA,Home,PHO,Win,25,30.2,10,17,0.588,2,3,0.667,1,3,0.333,3,8,11,1,0,0,3,2,23,15.7,25
2012-13,Regular,5,7/11/12,27,27.86,MIA,Home,BRK,Win,30,30,7,12,0.583,2,3,0.667,4,4,1,4,8,12,8,1,0,2,1,20,23.8,18
2012-13,Regular,6,9/11/12,27,27.86,MIA,Away,ATL,Win,6,35.7,10,17,0.588,0,2,0,1,3,0.333,2,9,11,9,1,0,2,2,21,20.9,0
2012-13,Regular,7,11/11/12,27,27.87,MIA,Away,MEM,Lose,-18,35.7,10,19,0.526,0,1,0,0,4,0,3,7,10,6,2,1,2,2,20,17.4,-18
2012-13,Regular,8,12/11/12,27,27.87,MIA,Away,HOU,Win,3,39.9,14,26,0.538,5,8,0.625,5,8,0.625,1,9,10,6,0,0,0,1,38,31.4,8
2012-13,Regular,9,14/11/12,27,27.88,MIA,Away,LAC,Lose,-7,41.2,12,23,0.522,0,3,0,6,9,0.667,0,5,5,7,1,2,4,3,30,21.1,-15
2012-13,Regular,10,15/11/12,27,27.88,MIA,Away,DEN,Win,5,42,11,23,0.478,0,1,0,5,6,0.833,1,6,7,12,1,3,4,0,27,24.9,9
2012-13,Regular,11,17/11/12,27,27.88,MIA,Away,PHO,Win,9,40.7,8,20,0.4,1,3,0.333,4,7,0.571,0,7,7,3,2,0,1,1,21,13.8,20
2012-13,Regular,12,21/11/12,27,27.9,MIA,Home,MIL,Win,7,42.5,11,21,0.524,2,4,0.5,4,8,0.5,2,8,10,8,1,1,1,3,28,25,5
2012-13,Regular,13,24/11/12,27,27.9,MIA,Home,CLE,Win,2,40,10,16,0.625,2,5,0.4,8,9,0.889,1,5,6,5,0,1,7,3,30,20.6,7
2012-13,Regular,14,29/11/12,27,27.92,MIA,Home,SAS,Win,5,39.1,9,16,0.563,2,5,0.4,3,6,0.5,3,6,9,7,4,0,4,2,23,22.2,-1
2012-13,Regular,15,1/12/12,27,27.92,MIA,Home,BRK,Win,13,37,8,15,0.533,1,2,0.5,4,6,0.667,1,8,9,6,1,0,2,3,21,18,14
2012-13,Regular,16,4/12/12,27,27.93,MIA,Away,WAS,Lose,-4,42.9,12,24,0.5,1,4,0.25,1,3,0.333,2,11,13,11,3,2,3,1,26,26.6,-3
2012-13,Regular,17,6/12/12,27,27.94,MIA,Home,NYK,Lose,-20,38.6,11,20,0.55,3,5,0.6,6,9,0.667,2,8,10,9,3,0,2,0,31,31.3,-17
2012-13,Regular,18,8/12/12,27,27.94,MIA,Home,NOH,Win,16,35.9,11,16,0.688,0,0,,2,3,0.667,1,4,5,7,2,0,4,2,24,20.8,10
2012-13,Regular,19,10/12/12,27,27.95,MIA,Home,ATL,Win,9,40.4,10,16,0.625,1,2,0.5,6,7,0.857,1,6,7,6,2,0,3,0,27,25.1,12
2012-13,Regular,20,12/12/12,27,27.95,MIA,Home,GSW,Lose,-2,42.4,12,23,0.522,2,4,0.5,5,5,1,1,2,3,5,1,0,4,0,31,21.5,-3
2012-13,Regular,21,15/12/12,27,27.96,MIA,Home,WAS,Win,30,30.6,8,15,0.533,0,3,0,7,11,0.636,0,10,10,5,1,0,2,0,23,19.6,36
2012-13,Regular,22,18/12/12,27,27.97,MIA,Home,MIN,Win,11,42,8,18,0.444,2,5,0.4,4,5,0.8,0,6,6,11,1,4,0,0,22,25.5,12
2012-13,Regular,23,20/12/12,27,27.98,MIA,Away,DAL,Win,15,30.9,9,13,0.692,3,5,0.6,3,4,0.75,0,9,9,5,1,1,5,0,24,21,25
2012-13,Regular,24,22/12/12,27,27.98,MIA,Home,UTA,Win,16,37.5,11,20,0.55,1,1,1,7,10,0.7,1,8,9,7,0,0,4,0,30,23.2,14
2012-13,Regular,25,25/12/12,27,27.99,MIA,Home,OKC,Win,6,41.9,12,20,0.6,0,3,0,5,5,1,3,5,8,9,2,1,3,3,29,28.2,13
2012-13,Regular,26,26/12/12,27,27.99,MIA,Away,CHA,Win,13,38.6,9,19,0.474,2,4,0.5,7,8,0.875,2,10,12,8,4,2,3,1,27,28.9,12
2012-13,Regular,27,28/12/12,27,28,MIA,Away,DET,Lose,-10,44.3,15,22,0.682,2,4,0.5,3,4,0.75,1,5,6,5,6,1,3,1,35,34.2,-2
2012-13,Regular,28,29/12/12,27,28,MIA,Away,MIL,Lose,-19,36.5,11,20,0.55,1,2,0.5,3,5,0.6,1,5,6,7,2,1,6,2,26,18.6,-8
2012-13,Regular,29,31/12/12,28,28,MIA,Away,ORL,Win,2,47.9,10,22,0.455,1,6,0.167,15,16,0.938,1,7,8,11,1,0,3,2,36,31.9,4
2012-13,Regular,30,2/1/13,28,28.01,MIA,Home,DAL,Win,10,42,11,20,0.55,1,3,0.333,9,11,0.818,1,11,12,9,3,1,4,0,32,31.6,12
2012-13,Regular,31,4/1/13,28,28.01,MIA,Home,CHI,Lose,-7,41.1,8,14,0.571,1,5,0.2,13,16,0.813,0,6,6,2,1,0,2,2,30,23.6,-18
2012-13,Regular,32,6/1/13,28,28.02,MIA,Home,WAS,Win,28,35,9,17,0.529,2,3,0.667,4,4,1,1,1,2,7,0,1,1,0,24,21.3,26
2012-13,Regular,33,8/1/13,28,28.02,MIA,Away,IND,Lose,-10,42.6,10,20,0.5,1,1,1,1,4,0.25,3,7,10,4,1,2,7,2,22,12.4,-5
2012-13,Regular,34,10/1/13,28,28.03,MIA,Away,POR,Lose,-2,42.7,6,16,0.375,1,5,0.2,2,5,0.4,0,10,10,9,2,1,4,3,15,11.8,-9
2012-13,Regular,35,12/1/13,28,28.04,MIA,Away,SAC,Win,29,29.1,7,10,0.7,0,1,0,6,7,0.857,1,4,5,7,5,2,1,0,20,27.6,28
2012-13,Regular,36,14/1/13,28,28.04,MIA,Away,UTA,Lose,-7,43.7,13,19,0.684,2,4,0.5,4,4,1,1,3,4,6,3,2,3,5,32,29.1,1
2012-13,Regular,37,16/1/13,28,28.05,MIA,Away,GSW,Win,17,30.5,11,20,0.55,1,5,0.2,2,3,0.667,1,6,7,10,1,0,1,2,25,23.7,33
2012-13,Regular,38,17/1/13,28,28.05,MIA,Away,LAL,Win,9,42.1,17,25,0.68,1,2,0.5,4,4,1,0,7,7,8,3,1,2,2,39,36.9,13
2012-13,Regular,39,23/1/13,28,28.07,MIA,Home,TOR,Win,7,44.8,12,23,0.522,1,5,0.2,6,7,0.857,1,9,10,11,0,0,3,1,31,27,9
2012-13,Regular,40,25/1/13,28,28.07,MIA,Home,DET,Win,22,33,9,14,0.643,0,1,0,5,6,0.833,1,6,7,7,1,0,2,0,23,22.8,22
2012-13,Regular,41,27/1/13,28,28.08,MIA,Away,BOS,Lose,-2,51.9,14,31,0.452,3,6,0.5,3,5,0.6,4,12,16,7,3,1,3,3,34,27.9,-2
2012-13,Regular,42,30/1/13,28,28.08,MIA,Away,BRK,Win,20,34.3,10,18,0.556,3,4,0.75,1,4,0.25,2,7,9,7,2,0,4,2,24,19.8,22
2012-13,Regular,43,1/2/13,28,28.09,MIA,Away,IND,Lose,-13,42,9,17,0.529,1,3,0.333,9,11,0.818,1,5,6,3,1,1,3,4,28,20.3,-9
2012-13,Regular,44,3/2/13,28,28.1,MIA,Away,TOR,Win,15,39.7,10,16,0.625,1,2,0.5,9,11,0.818,0,8,8,7,2,0,3,1,30,27.9,29
2012-13,Regular,45,4/2/13,28,28.1,MIA,Home,CHA,Win,5,38,13,14,0.929,0,0,,5,6,0.833,0,8,8,8,2,0,5,1,31,30.6,8
2012-13,Regular,46,6/2/13,28,28.1,MIA,Home,HOU,Win,6,36.6,11,18,0.611,3,6,0.5,7,10,0.7,1,5,6,5,0,2,4,2,32,24.9,4
2012-13,Regular,47,8/2/13,28,28.11,MIA,Home,LAC,Win,22,31,9,11,0.818,4,5,0.8,8,11,0.727,1,4,5,6,0,2,5,3,30,26,21
2012-13,Regular,48,10/2/13,28,28.12,MIA,Home,LAL,Win,10,36.3,12,18,0.667,1,2,0.5,7,8,0.875,1,6,7,4,3,0,4,4,32,26.5,7
2012-13,Regular,49,12/2/13,28,28.12,MIA,Home,POR,Win,13,38.8,11,15,0.733,1,3,0.333,7,8,0.875,0,6,6,9,3,2,1,0,30,35,21
2012-13,Regular,50,14/2/13,28,28.13,MIA,Away,OKC,Win,10,40,14,24,0.583,4,8,0.5,7,9,0.778,3,9,12,7,2,0,4,3,39,33.5,15
2012-13,Regular,51,20/2/13,28,28.14,MIA,Away,ATL,Win,13,39.5,8,15,0.533,1,4,0.25,7,8,0.875,0,6,6,11,4,0,2,1,24,27.4,16
2012-13,Regular,52,21/2/13,28,28.15,MIA,Away,CHI,Win,19,34.5,11,15,0.733,1,4,0.25,3,3,1,1,11,12,7,2,0,4,2,26,26,6
2012-13,Regular,53,23/2/13,28,28.15,MIA,Away,PHI,Win,24,31.5,7,12,0.583,1,4,0.25,1,2,0.5,1,9,10,11,2,0,2,1,16,20.7,14
2012-13,Regular,54,24/2/13,28,28.15,MIA,Home,CLE,Win,4,38.9,10,19,0.526,0,1,0,8,11,0.727,2,1,3,8,1,0,2,0,28,23.8,6
2012-13,Regular,55,26/2/13,28,28.16,MIA,Home,SAC,Win,12,47.8,14,23,0.609,1,2,0.5,11,12,0.917,3,5,8,16,2,1,2,1,40,44.2,11
2012-13,Regular,56,1/3/13,28,28.17,MIA,Home,MEM,Win,7,42.1,4,14,0.286,2,4,0.5,8,12,0.667,1,7,8,10,2,1,1,1,18,19.3,-1
2012-13,Regular,57,3/3/13,28,28.17,MIA,Away,NYK,Win,6,42.8,12,23,0.522,2,6,0.333,3,6,0.5,3,8,11,7,3,1,2,1,29,27.2,9
2012-13,Regular,58,4/3/13,28,28.18,MIA,Away,MIN,Win,16,34.9,9,16,0.563,1,4,0.25,1,1,1,1,9,10,4,3,2,7,3,20,14.8,10
2012-13,Regular,59,6/3/13,28,28.18,MIA,Home,ORL,Win,1,38.2,7,14,0.5,1,6,0.167,11,12,0.917,0,3,3,2,0,1,2,0,26,19.6,8
2012-13,Regular,60,8/3/13,28,28.19,MIA,Home,PHI,Win,9,34.2,10,17,0.588,2,3,0.667,3,5,0.6,3,7,10,5,1,2,3,2,25,22.6,19
2012-13,Regular,61,10/3/13,28,28.19,MIA,Home,IND,Win,14,36.4,5,10,0.5,0,0,,3,5,0.6,1,5,6,7,1,1,4,1,13,11.6,23
2012-13,Regular,62,12/3/13,28,28.2,MIA,Home,ATL,Win,17,30.1,3,11,0.273,0,2,0,9,12,0.75,3,4,7,7,2,0,4,1,15,13.1,21
2012-13,Regular,63,13/3/13,28,28.2,MIA,Away,PHI,Win,4,37.2,8,19,0.421,1,4,0.25,10,12,0.833,2,5,7,8,2,1,4,1,27,22.9,7
2012-13,Regular,64,15/3/13,28,28.21,MIA,Away,MIL,Win,13,38.2,12,24,0.5,0,2,0,4,5,0.8,1,9,10,7,0,1,2,1,28,22.2,5
2012-13,Regular,65,17/3/13,28,28.21,MIA,Away,TOR,Win,17,33.8,6,12,0.5,2,6,0.333,8,11,0.727,1,11,12,8,2,0,3,1,22,23,10
2012-13,Regular,66,18/3/13,28,28.21,MIA,Away,BOS,Win,2,42.3,16,29,0.552,1,4,0.25,4,6,0.667,1,6,7,12,2,2,5,3,37,30.4,13
2012-13,Regular,67,20/3/13,28,28.22,MIA,Away,CLE,Win,3,42.3,8,22,0.364,3,7,0.429,6,8,0.75,7,5,12,10,3,2,4,1,25,25.4,1
2012-13,Regular,68,22/3/13,28,28.22,MIA,Home,DET,Win,14,39.9,12,15,0.8,1,1,1,4,6,0.667,1,7,8,8,2,1,3,1,29,30.2,14
2012-13,Regular,69,24/3/13,28,28.23,MIA,Home,CHA,Win,32,34.2,11,14,0.786,0,1,0,10,11,0.909,0,8,8,10,3,3,4,0,32,36.7,22
2012-13,Regular,70,25/3/13,28,28.23,MIA,Away,ORL,Win,14,38.8,9,16,0.563,0,0,,6,10,0.6,1,8,9,11,1,0,3,2,24,22.8,25
2012-13,Regular,71,27/3/13,28,28.24,MIA,Away,CHI,Lose,-4,39.9,11,17,0.647,2,5,0.4,8,11,0.727,0,7,7,3,2,4,4,1,32,27.9,2
2012-13,Regular,72,29/3/13,28,28.24,MIA,Away,NOH,Win,19,32.2,13,20,0.65,7,10,0.7,3,5,0.6,0,4,4,6,2,0,3,0,36,30.8,19
2012-13,Regular,Did Not Dress,31/3/13,28,28.25,MIA,Away,SAS,Win,2,,,,,,,,,,,,,,,,,,,,,
2012-13,Regular,Did Not Dress,2/4/13,28,28.25,MIA,Home,NYK,Lose,-12,,,,,,,,,,,,,,,,,,,,,
2012-13,Regular,Did Not Dress,5/4/13,28,28.26,MIA,Away,CHA,Win,10,,,,,,,,,,,,,,,,,,,,,
